10	1	4.989871500	1
115	1	4.827249500	1
202	1	4.975642700	1
207	1	4.953088000	1
226	1	4.907006700	1
288	1	4.969132000	1
321	1	4.943425700	1
9	1	4.990428400	1
115	2	4.881322000	2
160	2	0.129089430	2
176	2	2.233492400	2
228	2	4.978218600	2
245	2	2.038858200	2
288	2	4.859406500	2
364	2	1.336683800	2
378	2	4.885975000	2
9	2	0.849394260	2
115	4	4.896635500	4
117	4	4.963631600	4
207	4	5.001192000	4
219	4	4.899599600	4
288	4	1.785013000	4
41	4	2.877611400	4
9	4	2.530414300	4
162	5	4.963388400	5
209	5	1.165059400	5
2	5	4.888003300	5
350	5	4.979118000	5
35	5	4.923500000	5
395	5	4.860340600	5
9	5	2.544123200	5
109	6	4.955091500	6
185	6	4.905869500	6
35	6	4.893173000	6
9	6	4.986667600	6
192	7	1.320634600	7
331	7	4.994911700	7
347	7	4.998927000	7
162	8	4.932658700	8
350	8	4.946983300	8
35	8	4.770825400	8
395	8	0.125735720	8
41	8	4.943017000	8
9	8	1.085964700	8
10	9	4.959329600	9
115	9	4.877361300	9
117	9	4.981912000	9
160	9	0.783353000	9
185	9	2.457961300	9
207	9	4.962700000	9
288	9	2.434526200	9
353	9	4.933559400	9
41	9	2.246397700	9
115	10	1.866735600	10
288	10	1.440395600	10
353	10	0.622113000	10
64	10	2.411481600	10
21	11	4.859191000	11
216	11	2.239328400	11
244	11	4.968997500	11
384	11	4.972476000	11
400	11	4.954733000	11
405	11	4.919327700	11
145	12	4.945471000	12
176	12	1.096123500	12
193	12	4.915192600	12
350	12	4.761013500	12
356	12	4.960427300	12
107	13	0.343397000	13
16	13	4.874530000	13
184	13	4.864854300	13
21	13	4.246568000	13
25	13	1.361507900	13
318	13	0.073555220	13
20	14	1.133849500	14
218	14	0.277254370	14
308	14	4.979893700	14
350	14	4.856783000	14
35	14	2.578252600	14
41	14	4.961980000	14
9	14	4.907709000	14
110	15	5.012743500	15
139	15	4.777663000	15
160	15	0.332611920	15
226	15	4.945123000	15
25	15	4.842429000	15
75	15	4.910080400	15
117	16	2.732558000	16
160	16	1.484474200	16
176	16	2.608374600	16
185	16	1.520479000	16
204	16	4.968757000	16
21	16	1.562586800	16
223	16	0.952943800	16
240	16	4.993292300	16
267	16	4.919316000	16
208	17	4.974938400	17
221	17	2.075375600	17
162	18	2.090344000	18
199	18	4.899721600	18
245	18	0.546933530	18
400	18	2.846041400	18
401	18	1.364214900	18
107	19	4.928385000	19
151	19	4.978250500	19
176	19	2.806787500	19
192	19	0.094494240	19
217	19	4.918155700	19
226	19	4.952506000	19
228	19	4.965146000	19
378	19	2.953811600	19
406	19	4.955025700	19
57	19	4.894253000	19
9	19	0.507841300	19
93	19	0.816958800	19
10	20	1.522903000	20
120	20	2.896856000	20
125	20	0.213954970	20
131	20	4.971062000	20
229	20	1.265514100	20
268	20	2.966688600	20
196	22	0.412931860	22
209	22	0.076176490	22
267	22	0.236277500	22
363	22	0.584566530	22
377	22	0.840343650	22
132	23	4.960857400	23
203	23	4.931739000	23
21	23	0.266980980	23
216	23	1.678916200	23
218	23	1.001885200	23
244	23	4.968563000	23
304	23	0.747197330	23
10	24	4.941883000	24
113	24	4.971092700	24
202	24	4.985918000	24
261	24	5.017358300	24
288	24	2.112094200	24
334	24	0.608623860	24
400	24	4.830906000	24
41	24	4.899320600	24
46	24	4.981855000	24
160	25	2.079450800	25
184	25	4.907638500	25
217	25	4.977993000	25
251	25	1.596320200	25
350	25	4.955598000	25
353	25	4.943455700	25
160	26	0.701881000	26
162	26	4.783296600	26
21	26	2.355594000	26
244	26	4.909953600	26
25	26	0.484425930	26
176	27	2.153075700	27
217	27	4.978007300	27
228	27	4.997739000	27
265	27	4.957686400	27
334	27	1.405260700	27
162	29	4.939771700	29
2	29	4.872467000	29
292	29	0.341100400	29
308	29	4.962563500	29
350	29	2.287442400	29
35	29	4.829590000	29
395	29	4.839168500	29
9	29	4.949390400	29
133	30	5.015480500	30
246	30	2.248990500	30
331	30	5.010538000	30
347	30	4.965605000	30
362	30	1.985889700	30
56	30	1.675020800	30
10	31	4.942167300	31
109	31	2.302327400	31
115	31	2.431333300	31
117	31	4.963631600	31
160	31	1.301485700	31
218	31	0.508138060	31
219	31	4.933709600	31
406	31	0.895824400	31
9	31	4.940610400	31
109	32	2.140986700	32
176	32	0.338432800	32
204	32	4.981476000	32
21	32	4.828148400	32
228	32	4.955675600	32
338	32	4.978556000	32
41	32	0.093576980	32
162	33	2.515191000	33
205	33	4.942249000	33
380	33	4.806524800	33
208	34	1.839447300	34
240	34	4.968613600	34
377	34	0.632919800	34
134	35	4.711704300	35
204	35	4.922476000	35
207	35	4.873155000	35
265	35	4.807751700	35
364	35	1.080068000	35
120	36	4.970997300	36
121	36	4.832273500	36
151	36	4.974366000	36
229	36	4.957029300	36
56	36	2.111940600	36
10	37	4.889654000	37
115	37	1.931757200	37
117	37	2.181305000	37
207	37	4.916216400	37
288	37	4.862645000	37
329	37	4.934998500	37
347	37	3.138646100	37
9	37	2.093744800	37
120	38	4.934114500	38
151	38	4.974366000	38
227	38	2.077806200	38
229	38	4.857985500	38
257	38	1.800455800	38
270	38	2.544573000	38
326	38	4.934928400	38
377	38	2.556043000	38
56	38	2.442715600	38
64	38	2.827541000	38
131	39	4.995186000	39
172	39	5.006017700	39
220	39	4.955263600	39
25	39	1.954168800	39
297	39	1.302815400	39
115	40	2.243346500	40
160	40	0.842335050	40
207	40	4.954428700	40
265	40	3.042598200	40
288	40	4.878474700	40
353	40	4.907519300	40
63	40	4.994156000	40
145	41	2.693191300	41
195	41	4.967394000	41
203	41	1.748566000	41
216	41	4.839969600	41
226	41	4.914118000	41
278	41	1.961436000	41
82	41	4.898607300	41
132	42	0.149359420	42
159	42	4.980435400	42
21	42	0.920641700	42
176	43	0.551422100	43
209	43	1.006675200	43
265	43	4.923116000	43
350	43	0.790953930	43
145	44	4.949019000	44
184	44	4.949648000	44
204	44	5.000459700	44
217	44	4.965618600	44
267	44	2.272297100	44
290	44	4.955590200	44
338	44	5.012874000	44
10	45	4.721138000	45
117	45	4.968814000	45
205	45	4.965852700	45
219	45	1.291084000	45
228	45	4.932353000	45
400	45	1.079049000	45
63	45	4.926581400	45
85	45	4.934100600	45
9	45	4.901803500	45
120	46	4.874480700	46
145	46	4.900412600	46
182	46	1.803658700	46
21	46	4.829047000	46
400	46	1.911435400	46
209	47	0.508585750	47
32	47	0.925907850	47
332	47	1.862883100	47
344	47	1.576196700	47
35	47	1.434667300	47
364	47	1.971204300	47
384	47	2.462890900	47
41	47	1.359069800	47
9	47	4.898649000	47
106	48	4.937040300	48
189	48	4.762280000	48
230	48	4.953356700	48
234	48	2.341144800	48
347	48	4.954526000	48
357	48	2.654365800	48
78	48	4.937500000	48
226	49	4.889960300	49
238	49	0.121125980	49
400	49	4.894114000	49
401	49	1.748818300	49
80	49	4.919985000	49
136	50	2.842794400	50
154	50	2.576118700	50
326	50	1.955127700	50
76	50	0.552596700	50
98	50	0.512015700	50
121	52	4.965393500	52
229	52	4.948643700	52
34	52	2.207273000	52
203	53	2.639278400	53
228	53	4.955195400	53
303	53	2.701044600	53
82	53	4.934281300	53
133	54	2.070254000	54
199	54	4.892024500	54
249	54	0.108439520	54
359	54	4.975238000	54
119	57	1.115335000	57
145	57	1.812381700	57
193	57	2.639109600	57
234	57	0.433361170	57
294	57	0.052289340	57
57	57	2.969067800	57
109	58	4.883871600	58
115	58	2.390320300	58
134	58	4.927838300	58
185	58	4.977266000	58
204	58	4.929414000	58
217	58	4.963080400	58
288	58	4.881847400	58
35	58	5.006349600	58
157	59	4.877768500	59
162	59	1.662325600	59
195	59	2.309982800	59
400	59	0.120447200	59
57	59	3.073725200	59
207	60	4.963752700	60
219	60	2.662654400	60
297	60	4.900865600	60
353	60	1.959627400	60
21	61	1.860423300	61
244	61	2.327868500	61
367	61	4.783617000	61
57	61	4.882704000	61
229	62	4.932367300	62
257	62	4.986850300	62
64	62	2.736453300	62
119	63	1.067478900	63
134	63	1.618303100	63
139	63	4.844906000	63
203	63	1.777447600	63
205	63	4.963679300	63
228	63	4.933331000	63
243	63	1.313114500	63
265	63	2.950845000	63
383	63	1.872476800	63
109	64	4.906969000	64
11	64	0.305149820	64
204	64	4.980962000	64
21	64	4.923629000	64
115	65	1.294934500	65
125	65	0.646550660	65
228	65	4.967147400	65
258	65	1.912372000	65
347	65	1.771458600	65
362	65	1.076638600	65
82	65	2.302808500	65
21	66	1.522845600	66
244	66	4.832980000	66
356	66	1.768667300	66
360	66	1.333437000	66
184	67	2.485560400	67
203	67	1.384253500	67
228	67	4.977072000	67
82	67	4.910125700	67
83	67	4.880512000	67
108	68	4.924017000	68
16	68	0.311764570	68
228	68	4.925112200	68
310	68	4.958289000	68
330	68	4.891013000	68
92	68	1.694439200	68
110	69	4.850966500	69
184	69	4.877948000	69
185	69	0.383253400	69
217	69	4.949727000	69
221	69	4.857919000	69
9	69	1.871886800	69
332	70	0.899490240	70
384	70	4.855904600	70
76	70	0.214986380	70
87	70	1.114613700	70
109	71	4.955091500	71
117	71	4.926586000	71
166	71	5.003004000	71
207	71	4.980804000	71
217	71	4.993831600	71
219	71	1.282310200	71
145	72	4.921747000	72
15	72	5.011752000	72
209	72	0.679183660	72
332	72	5.004227600	72
344	72	4.962479600	72
364	72	2.847956400	72
9	72	4.893280000	72
165	73	0.636898160	73
216	73	1.264922900	73
265	73	4.784934500	73
350	73	0.864542800	73
82	73	0.852346800	73
217	74	4.939207600	74
219	74	4.794992000	74
36	74	1.066891700	74
9	74	2.754025500	74
199	75	4.957323000	75
301	75	4.990884300	75
355	75	4.943968300	75
388	75	5.022682700	75
73	75	4.950345000	75
88	75	5.007631300	75
117	76	4.750735300	76
203	76	1.120056000	76
21	76	0.164321360	76
218	76	1.294868200	76
240	76	2.283465400	76
244	76	2.834020400	76
184	77	4.891234000	77
216	77	2.509097800	77
217	77	4.956333600	77
25	77	1.440689100	77
264	77	1.507476600	77
213	78	0.041513120	78
217	78	4.968015700	78
350	78	2.606946000	78
378	78	4.964341600	78
75	78	2.451150700	78
81	78	0.725950960	78
176	79	2.953766600	79
230	79	4.926020600	79
331	79	4.818449500	79
347	79	1.759804500	79
362	79	4.828723000	79
400	79	0.649139400	79
82	79	1.223562500	79
84	79	2.514900400	79
145	80	2.287428600	80
205	80	4.964224000	80
228	80	4.974242000	80
262	80	1.965245200	80
291	80	4.937774700	80
400	80	0.525636730	80
82	80	4.920213000	80
165	81	1.290968800	81
285	81	2.440484300	81
11	83	0.592473600	83
162	83	4.989238700	83
219	83	1.713761400	83
237	83	1.784641300	83
267	83	4.938860000	83
2	83	1.276052700	83
292	83	0.118974200	83
32	83	1.239740000	83
397	83	0.930657400	83
76	83	0.307376350	83
139	84	1.515241600	84
165	84	0.606668830	84
246	84	1.765868100	84
2	84	1.469203100	84
363	84	1.264354200	84
82	84	4.792906000	84
193	85	0.854261600	85
199	85	4.877609300	85
210	85	2.664105700	85
226	85	4.920150800	85
347	85	4.693820500	85
57	85	4.849287500	85
64	85	4.924872000	85
88	85	4.923569700	85
191	86	2.327473400	86
